crop_of0078.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0079.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0080.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0081.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0082.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0083.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0084.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0085.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0086.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0087.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0088.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0089.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0090.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0091.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0092.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0093.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0094.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0095.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0096.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0097.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0098.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0099.png,[0. 0. 0. 0.],[[[0 0 0]]],0
crop_of0100.png,[0. 0. 0. 0.],[[[0 0 0]]],0
